vvweight_post,person_of_color,college,female,medicare_expand,vote_wait,votereg_problem
.16659505,1,0,1,1,,0
.73323043,0,1,1,1,,0
.84285015,0,0,1,0,,1
.44930731,0,0,0,0,,0
.92037092,0,0,1,1,,0
.39333972,1,0,0,1,0,0
.50694769,0,0,0,1,,0
1.2811687,1,0,0,1,,0
1.6169803,0,1,1,1,,0
1.1881024,1,1,1,1,,0
.84866913,0,0,1,1,,0
.61668607,0,0,0,1,,0
.65118419,1,0,1,0,15,0
.59352804,0,0,0,1,,0
1.5447939,0,1,1,0,,0
.63190113,1,1,1,1,,0
.92084084,0,0,0,1,,0
.59597159,1,1,1,1,,0
1.0855617,1,0,1,1,15,0
.89955456,0,1,1,1,,0
1.2797704,0,1,0,0,,0
2.2440006,1,0,0,1,0,0
.52401275,0,0,0,1,,0
2.5742957,0,0,0,1,,0
.61743258,1,1,0,1,,0
7.3238144,0,0,0,0,5,0
1.5761674,0,1,0,1,,0
2.6426005,0,0,1,0,0,0
.94649839,0,0,1,0,15,0
1.2717902,0,1,0,1,0,0
.39907341,0,0,0,0,,0
1.1309371,0,0,1,1,,0
.63198702,0,1,0,1,45,0
.71876337,1,0,0,1,,0
.79710997,0,0,0,0,0,0
.67653821,0,0,0,1,,0
2.4523897,0,1,1,0,45,0
.57799999,0,0,1,1,15,0
2.0698843,0,1,0,0,,0
.99271142,0,0,1,1,,0
.74073716,1,1,1,0,,0
.41778409,0,0,1,1,,0
.66888331,0,0,0,1,,0
.63150821,0,0,0,0,,0
1.0303561,1,1,1,0,5,0
3.2402008,1,1,0,1,,
2.4608978,0,1,0,1,45,0
.59384461,0,0,0,1,,0
1.3767667,1,0,1,1,5,0
4.2465847,1,0,0,1,0,0
.94281495,0,0,1,0,0,0
1.3155346,1,0,0,0,,0
1.426708,1,1,0,1,,0
2.1707678,0,1,1,1,45,0
1.4425119,1,0,1,1,,0
1.2024344,1,1,1,0,,
1.2418232,0,0,1,1,5,0
1.0023791,0,0,0,1,,0
3.3905067,0,0,0,0,45,0
7.0934256,0,0,0,1,5,0
.00011932,0,1,0,1,,0
6.6219479,1,0,0,1,,0
4.3084647,1,0,0,1,0,0
12.985494,1,0,0,1,,0
5.4975616,0,0,0,0,,0
1.4121478,0,1,1,1,,0
.55332049,0,1,1,1,,0
1.3500951,0,0,1,1,5,0
.3451013,0,0,1,0,,0
1.5504087,1,1,1,1,0,0
.65226129,0,1,0,1,,0
.41548019,1,1,0,1,,0
.08749638,1,1,0,1,,0
.38442068,0,1,0,1,,0
.39786407,0,1,0,1,5,0
.70141427,0,1,0,1,,0
1.4680063,0,1,0,0,,0
.88681898,0,1,0,0,15,0
.34338658,0,1,0,1,,0
1.0364706,0,1,0,0,45,0
.58756417,0,1,0,1,,0
2.9471782,1,0,0,1,45,0
.83425468,0,1,0,0,,0
.62208712,0,1,0,1,,0
.48318663,0,1,0,1,0,0
2.6488,1,1,0,1,5,0
.91414801,0,1,0,0,0,0
.61691796,0,1,0,1,15,0
2.4650883,1,1,0,1,,0
.78549214,0,1,0,1,,0
.25117194,0,1,0,0,,0
1.1581749,0,1,0,0,,0
.68677756,0,1,0,1,,0
.29670785,0,1,0,1,15,0
.2856607,0,0,0,1,,0
1.0393751,1,1,1,1,,0
.47318688,0,1,0,0,,0
.91414801,0,1,0,0,,0
.55859438,0,1,0,1,,0
.77789101,0,1,0,0,0,0
1.0945731,0,1,0,0,,
.26879049,0,0,0,1,90,0
.56316044,0,1,0,0,45,0
.80679485,0,1,0,0,5,0
.66075717,0,0,0,1,0,0
1.1523955,0,1,0,0,5,0
1.0543612,0,1,0,0,,0
.38335443,0,1,0,0,,0
.63979109,0,1,0,1,,0
.46355176,0,1,0,0,,0
.88394372,0,1,0,0,,0
.71195443,0,1,0,0,,0
.49958832,1,1,0,0,45,0
1.0117724,0,1,0,0,15,0
.70141427,0,1,0,1,,0
2.7649925,0,1,1,0,5,0
.6672615,0,1,0,1,,0
2.0339892,0,1,0,1,,0
5.800773,0,1,1,0,5,0
.27796348,0,1,0,1,5,0
.48433096,0,1,0,1,0,0
.89591851,0,1,0,1,0,0
5.1692552,0,1,0,1,15,0
.79736305,0,1,0,0,0,0
.59328594,0,1,0,1,,0
.62836735,1,1,1,1,,
.56828796,0,1,0,0,,0
.70458844,0,1,0,1,,0
.48318663,0,1,0,1,0,0
.55859438,0,1,0,0,,0
2.6034085,1,0,1,1,,0
.57085328,0,1,0,1,,0
.72329675,0,0,1,0,,0
.48318663,0,1,0,1,0,0
1.2390668,0,1,0,0,0,0
.71195443,0,1,0,1,,0
.63848888,0,1,0,1,,0
.48318663,0,1,0,0,,0
.51491184,0,1,0,1,,0
.78144821,0,0,0,0,5,0
.39318093,0,0,0,1,15,0
.48318663,0,1,0,1,5,0
.34395127,0,1,0,0,,0
.73940207,0,1,0,0,45,0
.97216803,0,1,0,0,5,0
.74146893,0,1,0,1,15,0
.4481348,0,1,0,1,,0
.88615776,0,1,0,0,,0
.53850387,0,1,0,1,5,0
.65226129,0,1,0,1,,0
.55859438,0,1,0,1,,0
.78144821,0,1,0,0,0,0
1.0397709,0,1,0,0,0,0
.84207556,0,1,0,0,,0
1.0808243,0,1,0,0,,0
.34276388,0,1,0,1,0,0
.87212969,0,0,0,0,,0
1.2390668,0,1,0,0,5,0
.62950527,0,1,0,1,,0
.63979109,0,1,0,1,,0
.73173384,0,1,0,1,,0
.70141427,0,1,0,0,,0
1.7101775,0,1,0,0,5,0
1.3660346,0,1,0,0,45,0
.5395677,0,1,0,0,,0
.74964696,0,1,0,0,15,0
.32958422,0,0,0,1,,0
.53850387,0,1,0,0,5,0
.44619759,0,1,0,1,,0
1.0356576,0,1,0,0,15,0
.37718032,0,1,0,1,,0
1.6832808,0,1,0,1,5,0
.70141427,0,1,0,1,,0
.70313893,0,0,0,0,5,0
1.0341462,0,1,0,0,,0
.54916802,0,1,0,1,15,0
.3242962,0,1,0,0,,0
.65750146,0,0,0,1,,0
1.7542564,0,0,0,0,15,0
.48318663,0,1,0,1,,0
.34338658,0,1,0,1,,0
.32704317,0,1,0,0,15,0
.71994576,0,1,0,0,5,0
.21716714,0,1,0,1,0,0
.80152743,0,1,0,0,0,0
.40782975,0,1,0,1,,0
.86073126,0,1,0,0,,0
.55870098,1,0,0,0,90,0
.60524816,0,1,0,1,,0
1.2390668,0,1,0,0,,0
1.7131482,0,1,0,0,5,0
.5395677,0,1,0,0,,0
1.0128967,0,1,0,0,15,0
.986654,0,0,0,0,15,0
.99039255,0,1,0,0,45,0
.71050109,0,1,0,1,,0
.57587987,0,1,0,1,,0
.59328594,0,1,0,1,,0
.48318663,0,1,0,1,,0
.29670785,0,1,0,1,90,1
1.0543612,0,1,0,0,5,0
.34276388,0,1,0,1,,0
.63979109,0,1,0,0,,0
.88302266,0,0,0,1,,0
.3846456,0,1,0,1,,0
.41524035,0,1,0,1,,0
.38218621,0,0,0,1,,0
1.1597152,0,0,0,0,0,0
1.4680063,0,1,0,0,0,0
1.0241913,0,1,0,0,,0
.58756417,0,0,0,0,,0
.89121452,0,1,0,0,15,0
.41524035,0,1,0,0,,0
.23340379,0,1,0,1,15,0
1.0454123,0,0,0,0,,0
2.0613761,0,1,0,0,0,0
1.1703796,0,1,0,0,5,0
.47944581,0,1,0,0,5,0
1.1516898,0,0,1,1,,0
.78144821,0,0,0,0,,0
.81715581,0,1,0,1,,0
.63179925,0,1,0,0,,0
.77496278,1,1,0,0,,0
.93970052,0,1,0,0,,0
.82939127,0,1,0,1,,0
1.2261262,0,1,0,0,5,0
.60098615,0,1,0,1,,0
.54916802,0,1,0,1,,0
.40468682,1,1,0,0,45,0
.64386759,0,1,0,0,,0
.68815453,0,1,0,0,0,0
.48318663,0,1,0,1,,0
.48318663,0,1,0,1,,0
.49360444,0,1,0,1,45,0
1.2048878,0,1,0,0,90,0
.38301574,1,1,0,1,,0
.37718032,0,1,0,0,,0
.789297,0,0,0,1,15,0
.51975358,0,0,0,0,5,0
.89591851,0,1,0,1,,0
.47485097,0,1,0,0,,0
2.7012027,1,1,0,1,45,0
.9011579,0,1,0,0,,0
1.5458877,0,0,1,1,,0
1.096042,0,0,0,0,5,0
.39194341,1,0,0,1,,0
.3846456,0,1,0,1,,0
.43027147,0,1,0,0,,0
.37718032,0,1,0,1,,0
.37718032,0,1,0,1,,0
1.2850915,0,1,0,0,5,0
.68677756,0,1,0,1,,0
1.0800317,0,1,0,0,,0
.69424921,0,0,0,0,15,0
.35285466,0,1,0,1,45,0
.74146893,0,1,0,0,0,0
.59328594,0,1,0,0,,0
1.1002268,1,1,0,0,5,0
.50631759,0,1,0,1,,0
.44619759,0,1,0,1,,0
1.3055766,0,1,0,0,,0
.62804909,0,1,0,1,,0
.37718032,0,1,0,1,,0
.56753616,0,0,0,1,,0
.34338658,0,1,0,1,,0
.83182422,0,1,0,1,,0
1.2390668,0,1,0,0,,0
.48072235,0,1,0,0,5,0
.53985226,0,1,0,1,,0
.69668099,0,0,0,0,,0
.39318093,0,0,0,1,,0
1.3023835,0,1,1,1,,0
1.2093973,0,1,0,1,,0
1.2390668,0,1,0,0,45,0
1.0364706,0,1,0,0,5,0
1.0808243,0,1,0,0,,0
.58756417,0,0,0,1,,0
.67812777,0,1,0,1,5,0
.9632392,0,0,0,0,,0
.27075769,0,0,0,0,,0
.78169861,0,1,0,1,,0
1.2390668,0,1,0,0,,0
.44619759,0,1,0,1,,0
.41936639,0,1,0,1,5,0
2.7086433,1,1,0,1,5,0
.74601255,0,1,0,0,,0
.3846456,0,1,0,1,0,
.51322333,0,1,0,0,,0
.37702321,1,0,0,0,0,0
.52149388,0,1,0,1,,0
.52085275,0,1,0,1,,0
.79188203,0,1,0,1,90,0
.51322333,0,1,0,1,,0
.13925015,0,1,0,1,,0
.78144821,0,0,0,0,90,0
.52149388,0,1,0,1,,0
.49298138,0,1,0,1,,0
1.074107,0,1,0,0,,0
.67871547,0,1,0,0,,0
.61574129,1,1,0,0,,0
.78325942,0,1,0,0,,0
.45387723,0,0,0,1,5,0
.69668099,0,0,0,0,,0
.66805943,0,1,0,1,,0
.62208712,0,1,0,1,5,0
.49500482,0,1,0,0,,0
1.2164331,0,1,0,0,0,0
.76192354,1,0,0,1,,0
.48318663,0,1,0,0,,0
.75594427,0,1,0,1,,0
.4759843,0,1,0,1,0,0
.48433096,0,1,0,1,,0
.53985226,0,1,0,1,,0
.89533778,0,1,0,0,,0
.43770652,0,1,0,1,,0
.78402449,0,1,0,1,,0
.58756417,0,0,0,1,,0
.75756177,0,1,0,0,,0
.74905894,0,1,0,0,,0
.73173384,0,1,0,1,90,0
.37718032,0,1,0,1,,0
.3846456,0,1,0,1,,0
1.0474137,0,1,0,0,0,0
.28094738,0,0,0,0,,0
.65245067,0,1,0,1,,0
.73353039,1,1,1,0,,0
.88681898,0,1,0,0,15,0
.82314549,0,1,0,0,,0
1.2641499,0,1,0,0,90,0
2.1732073,0,0,0,0,5,0
.49298138,0,1,0,1,,0
.91414801,0,1,0,0,0,0
.31655867,1,1,0,0,,0
.48433096,0,1,0,1,,0
.3876942,0,1,0,1,,0
.39318093,0,0,0,1,15,0
.96978349,0,1,0,1,,0
.49360444,0,1,0,1,,0
.42375259,0,1,0,1,,0
.75594427,0,1,0,1,,0
1.171763,0,0,0,0,90,0
.34338658,0,1,0,1,,0
.65612462,0,0,0,0,,0
2.4014329,0,1,0,0,,0
.88389276,0,1,0,0,,0
.3846456,0,1,0,1,,0
.47555038,0,0,0,1,,0
1.2549048,0,1,0,0,,0
.52176719,0,1,0,0,,0
.60232159,0,1,0,0,,0
1.0808243,0,1,0,0,0,0
.78144821,0,1,0,0,15,0
.48318663,0,1,0,1,,0
.21349116,1,1,0,0,,0
.85814312,0,1,0,1,,0
.33722868,0,1,0,0,,0
.60554444,0,1,0,0,,0
.85814312,0,1,0,1,,0
.63031995,0,1,0,0,,0
.53985226,0,1,0,1,,0
.5395677,0,1,0,0,,0
.86043144,0,1,0,0,,0
1.8242406,0,1,0,1,,0
.67882303,0,1,0,0,,0
.61686231,0,1,0,1,,0
.97216803,0,0,0,0,,0
.85814312,0,1,0,0,,0
1.3055766,0,1,0,0,,0
.48623725,0,1,0,1,,0
.48318663,0,1,0,0,,0
.88681898,0,1,0,0,5,0
1.0658609,0,1,0,0,5,0
.68538785,1,0,1,1,5,0
1.0128967,0,1,0,0,15,0
.88394372,0,1,0,0,,0
.26300045,1,1,0,0,,0
.80520934,0,1,0,1,5,0
.44619759,0,1,0,0,,0
.83131328,0,1,0,0,,0
.65674014,0,1,0,1,5,0
.73649885,0,1,0,1,,0
.91414801,0,1,0,0,,0
.41524035,0,1,0,0,,0
.71412424,0,1,0,1,,0
.40661301,0,1,0,1,,0
.20453743,0,1,0,1,,0
.56699974,0,1,0,1,,0
.81862406,0,1,0,1,,0
.34165222,0,1,0,0,,0
1.0808243,0,1,0,0,5,0
.46179968,0,1,0,1,15,0
.76739486,0,1,0,0,0,0
.49298138,0,1,0,1,,0
.55610669,0,1,0,1,,0
.30513574,0,0,0,1,,0
.37163284,0,0,0,0,,0
.48318663,0,1,0,1,0,0
1.8267887,0,1,0,0,,0
.21333226,0,1,0,0,,0
.70407414,0,1,0,0,,0
.48433096,0,1,0,1,,0
.63031995,0,0,0,0,,0
.44918871,1,1,0,0,15,0
.1844632,1,1,0,1,,0
.47318688,0,1,0,1,,0
1.2261262,0,1,0,0,0,0
1.7087114,0,1,0,0,90,0
.76990281,0,1,0,1,,0
.84388364,0,1,0,0,45,0
.43027147,0,1,0,0,,0
.65226129,0,1,0,1,,0
1.0288373,0,1,0,1,,0
.31309701,0,1,0,1,5,0
.33192384,1,0,0,1,,0
.48813215,0,1,0,1,0,0
.1632735,1,1,0,1,,0
.55863129,0,1,0,1,,0
.97216803,0,0,0,0,15,0
.55859438,0,1,0,0,,0
.61686231,0,0,0,1,,0
.52840112,0,1,0,0,,0
.74076574,0,1,0,0,,0
.45336276,0,1,0,1,,0
1.2261262,0,1,0,0,15,0
.71156386,0,1,0,0,45,0
.40782975,0,1,0,1,,0
.60311637,0,1,0,1,5,0
.41719589,0,1,0,1,,0
.41524035,0,0,0,1,,0
.83890119,0,1,0,1,,0
.92082421,0,1,1,1,5,0
1.2850915,0,1,0,0,0,0
.39318093,0,1,0,1,0,0
.63179925,0,1,0,0,,0
.18881755,0,0,0,0,,0
.66288733,0,1,0,0,0,0
.90182401,0,1,0,1,,0
.58756417,0,0,0,1,,0
.75594427,0,1,0,1,,0
.3095657,0,1,0,1,0,0
.75594427,0,1,0,1,,0
1.2390668,0,1,0,0,15,0
.58966109,0,1,0,0,5,0
.92256347,0,1,0,1,,0
.43186632,0,0,0,1,,0
.9895939,0,0,0,0,,0
.80687471,0,1,0,0,,0
2.8784422,1,1,0,1,,0
1.0363398,0,1,0,1,,0
.88993304,1,1,0,0,90,0
1.6711438,0,0,0,0,0,0
.14525951,0,1,0,1,,0
.78402449,0,1,0,1,,0
.73173384,0,1,0,1,15,0
1.448103,0,1,0,0,15,0
.48594114,0,0,0,1,,0
.84749976,0,0,0,0,,0
.58588524,0,1,0,1,,0
.80520934,0,1,0,0,15,0
.65226129,0,1,0,1,,0
.70973675,0,1,0,1,90,0
.34338658,0,1,0,1,,0
.27536571,0,1,0,1,,0
1.4758947,0,1,0,0,15,0
.70141427,0,1,0,1,,0
.58756417,0,0,0,1,,0
.75928607,0,1,0,0,,0
1.3660346,0,1,0,0,0,0
.53985226,0,1,0,1,,0
.92946677,0,1,0,1,,0
.48698186,0,1,0,1,,0
.81832614,0,1,0,1,,0
.92673011,0,1,0,0,,0
.48117509,0,1,0,0,0,0
.61035482,0,0,0,0,5,0
1.1024434,0,1,0,0,15,0
.18228011,1,1,0,1,,0
.52085275,0,1,0,1,,0
.86073126,0,1,0,0,,0
.89533778,0,1,0,0,5,0
.22619158,0,0,0,0,,0
.47477026,0,1,0,1,,0
.74964696,0,1,0,0,0,0
.8921096,1,1,0,1,,0
.58756417,0,0,0,1,,0
.41936639,0,1,0,1,15,0
.48318663,0,1,0,1,,0
.48433096,0,1,0,1,,0
.91414801,0,1,0,0,,0
1.5768487,0,1,0,1,,0
.78402449,0,1,0,1,,0
1.0004198,0,1,0,0,15,0
.75594427,0,1,0,1,,0
.42999739,0,0,0,1,15,0
.74601255,0,1,0,0,5,0
2.3576321,0,1,0,0,0,0
.64298747,0,1,0,1,0,0
1.2513089,0,1,0,0,,0
.61035482,0,0,0,0,15,0
.69667494,0,1,0,1,,0
.37985657,0,1,0,1,5,0
.69667494,0,1,0,1,,0
.84998133,0,1,0,1,,0
.54137819,0,0,0,0,,0
.18232521,1,1,0,0,,0
1.2982334,1,1,0,1,,0
.35467919,0,1,0,1,,0
.34338658,0,1,0,1,0,0
1.8242406,0,0,0,1,0,0
1.1079764,0,0,0,0,0,0
.36089089,0,1,0,1,,0
.79359505,0,1,0,0,15,0
.25495123,1,1,0,1,,0
.89591851,0,1,0,1,5,0
.7259167,0,1,0,0,,0
1.1296662,0,1,0,0,,0
.88184313,0,1,0,1,,0
.18955194,0,1,0,0,,0
1.6658918,0,1,0,0,,0
.35285466,0,1,0,0,,0
.96978349,0,1,0,0,,0
.65226129,0,1,0,1,,0
.72782115,0,0,0,0,,0
1.2261262,0,1,0,0,90,0
.87415225,0,0,0,0,,0
.43564049,0,1,0,0,15,0
.53985226,0,1,0,1,,0
1.4736716,0,1,0,0,5,0
.0001136,1,1,0,1,,0
.85814312,0,1,0,1,90,0
.27536571,0,0,0,1,,0
.50906235,0,0,0,1,,0
.3012731,0,1,0,1,,0
.65423367,0,1,0,1,,0
.56963831,0,0,0,0,5,0
.81862406,0,1,0,1,,0
1.2801051,0,0,1,1,0,0
1.6658918,0,1,0,0,15,0
.63031995,0,0,0,0,,0
.25210296,1,1,0,0,,0
.65226129,0,1,0,1,,0
.87456304,0,1,0,1,,0
.37281451,0,1,0,1,,0
1.0658609,0,1,0,0,5,0
.37718032,0,1,0,1,15,0
.59291811,0,1,0,0,0,0
.79101871,0,1,0,1,0,0
.54137819,0,0,0,0,,0
.77183409,0,1,0,1,,0
.6672615,0,1,0,1,,0
.47318688,0,1,0,1,,0
1.2093973,0,1,0,1,,0
.70374207,0,1,0,1,0,0
.50633361,0,1,0,1,,0
.69038649,0,1,0,0,0,0
.81862406,0,1,0,1,,0
.88184313,0,1,0,0,0,0
.36089089,0,1,0,1,,0
.41936639,0,1,0,1,15,0
.66713977,1,1,0,0,,0
.9348404,0,1,0,0,,0
1.0870964,1,0,1,1,,0
.44619759,0,1,0,1,,0
.76791321,0,1,0,1,,0
.65064005,0,1,0,1,,0
.82171237,0,1,0,1,,0
.73173384,0,1,0,0,,0
1.0001123,0,1,0,0,,0
.83878601,0,1,0,0,,0
.39387091,0,1,0,1,5,0
.80520934,0,1,0,1,,0
1.2113659,0,1,0,0,,0
.27536571,0,1,0,1,,0
.6672615,0,1,0,0,0,0
.30426194,0,1,0,0,5,1
.30094997,0,1,0,1,15,0
.74905894,0,1,0,0,15,0
1.4004427,0,1,0,0,,0
1.7818857,1,0,1,1,,0
.64298747,0,1,0,1,,0
10.697946,1,1,0,1,,0
1.0882916,0,1,0,0,,0
.49375124,0,1,0,0,5,0
.54478875,0,1,0,1,,0
.84207556,0,1,0,1,,0
.77847242,0,1,0,0,,0
.87212969,0,1,0,0,,0
.3912704,0,1,0,1,,0
.5395677,0,1,0,0,,0
.75119283,0,0,0,0,,0
.70141427,0,1,0,1,,0
.41493791,0,1,0,0,90,0
1.0705566,0,0,0,0,,0
.59328594,0,1,0,1,,0
.54137819,0,0,0,0,,0
1.2093973,0,1,0,1,,0
.62090989,0,1,0,1,,0
.41370148,0,1,0,0,,0
.18131249,0,1,0,0,5,0
.2086971,0,1,0,0,0,0
.24827865,0,1,0,0,5,0
1.0882916,0,1,0,0,,0
.4596213,0,0,0,0,,0
.69424921,0,1,0,0,0,0
.35610259,0,1,0,1,90,0
.53628144,0,1,0,1,15,0
.58756417,0,0,0,1,,0
.39318093,0,0,0,1,,0
.59875636,1,1,0,0,0,0
1.3479589,1,1,0,1,0,0
.47318688,0,1,0,1,,0
.19894624,0,1,0,1,,0
1.2637183,0,1,0,0,5,0
.94828679,0,1,0,1,,0
1.229404,0,0,0,0,15,0
1.0953785,0,1,0,0,0,0
.63031995,0,1,0,0,,0
.84439361,0,0,0,1,0,0
.77789101,0,0,0,0,45,0
.47318688,0,1,0,1,,0
.75323124,0,1,0,0,,0
.22179127,1,1,0,1,,0
.53628144,0,1,0,1,45,0
2.2662678,1,1,0,0,,0
1.1079764,0,0,0,0,15,0
.47318688,0,1,0,1,,0
.70313893,0,1,0,0,0,0
.62630251,0,1,0,0,,0
.47318688,0,1,0,1,,0
1.7185439,0,1,0,0,,0
1.0804393,0,0,0,0,15,0
2.9154023,1,1,0,0,,0
.96753388,0,1,0,0,0,0
1.480164,0,1,0,0,,0
.73649885,0,1,0,1,,0
.58756417,0,0,0,0,,0
1.2194288,0,1,0,1,,0
.57188819,0,0,0,1,,0
.75594427,0,1,0,1,,0
.959877,0,0,0,0,15,0
1.2093973,0,1,0,1,,0
.37799552,1,1,0,1,,0
.91263813,0,1,0,1,,0
.84749976,0,1,0,0,5,0
.79188203,0,1,0,1,90,0
1.0780186,0,1,0,0,5,0
.54454801,1,0,1,1,,0
.41384514,0,1,0,1,,0
1.2741715,0,0,0,0,,0
1.6061182,0,1,0,0,,0
1.0364706,0,1,0,0,15,0
1.0804393,0,0,0,0,15,0
.37951802,0,1,0,1,5,0
1.1428729,0,1,0,0,0,0
.83182422,0,1,0,0,,0
2.3216906,0,1,0,0,,0
.75594427,0,1,0,0,,0
.70141427,0,1,0,1,,0
.40661301,0,1,0,1,0,0
7.2114349,0,0,0,0,5,0
.58756417,0,1,0,1,,0
3.5897591,1,0,0,1,0,0
.61686231,0,0,0,1,,0
.73565026,0,1,0,0,5,0
.86073126,0,1,0,0,0,0
.41936639,0,1,0,1,15,0
.87148766,0,0,0,0,,0
.41936639,0,1,0,1,0,0
.9895939,0,0,0,1,5,0
.45568696,0,0,0,1,,0
.84388364,0,1,0,0,90,0
.83878601,0,0,0,0,,0
.73649885,0,1,0,1,,0
.22040548,1,1,0,1,,0
.93645558,0,0,0,0,0,0
3.3353366,0,0,0,0,,0
.25455524,1,1,0,1,,0
.48623725,0,1,0,1,,0
.51596644,0,1,0,0,,0
.3095657,0,0,0,1,,0
.51570894,0,1,0,1,,0
.68677756,0,1,0,1,,0
1.8146926,0,1,0,0,5,0
.58756417,0,0,0,1,,0
.70569239,0,1,0,1,,1
.65612462,0,0,0,0,15,0
.66075717,0,0,0,1,,0
.84080268,0,0,0,0,,0
.55025154,0,1,0,1,,0
1.0953785,0,1,0,0,,0
1.3300442,0,1,0,0,,0
1.480164,0,0,0,0,,0
.28727355,0,1,0,1,0,0
.54361651,0,0,0,1,,0
.6191934,0,0,0,0,,0
.79601022,0,1,0,1,,0
1.519966,0,0,1,1,0,0
2.1323124,1,1,0,1,,0
.87212969,0,0,0,0,,0
.61218905,0,1,0,0,,0
1.7390179,0,1,0,0,5,0
.7259167,0,1,0,0,,0
.9071655,0,1,0,0,,0
.71861732,0,0,0,0,15,0
.56145568,0,1,0,1,,0
1.0804393,0,0,0,0,,0
.24624193,0,0,0,0,,0
.89979027,0,1,0,1,,0
.63031995,0,0,0,0,0,0
.71861577,0,1,0,1,,0
.24624193,0,0,0,1,,0
.46430627,0,1,0,0,45,0
.71189016,0,1,0,1,,0
.56753616,0,0,0,1,,0
.57587987,0,1,0,1,,0
.58756417,0,0,0,1,,0
.48061122,0,1,0,1,,0
.27362563,0,1,0,0,,0
1.6652521,0,0,1,1,0,0
4.3831824,0,1,0,0,5,0
1.4531804,1,1,1,1,15,0
1.0386079,0,0,0,1,,0
1.4334295,0,1,0,1,,0
.34276388,0,1,0,1,45,0
.48433096,0,1,0,1,,0
.54916802,0,1,0,1,15,0
1.2390668,0,1,0,0,5,0
.66859092,0,1,0,1,,0
1.0705566,0,1,0,1,,0
.64298747,0,1,0,1,,0
3.0904572,1,1,0,1,5,0
1.9144775,1,0,1,1,,0
.47318688,0,1,0,1,,0
.49976215,0,0,0,1,,0
.67429984,1,1,0,0,,0
.56145568,0,1,0,1,0,0
.44566873,0,1,0,1,,0
.23340379,0,1,0,1,15,0
.49360444,0,1,0,1,,0
.63031995,0,0,0,0,,0
1.2322927,0,1,0,0,5,0
.54632179,0,0,0,0,,0
.959877,0,1,0,0,45,0
.64119272,0,1,0,0,,0
.78169861,0,1,0,1,,0
.90306389,0,1,0,1,90,0
.70313893,0,0,0,0,,0
1.1597152,0,0,0,0,,0
.47218633,1,1,0,0,,0
.70049629,0,0,0,0,,0
.37833718,0,1,0,1,,0
.15794046,0,0,0,0,,0
.63031995,0,1,0,0,,0
1.156892,0,1,0,1,0,0
.90306389,0,1,0,1,45,0
.57587987,0,1,0,1,,0
1.0705566,0,1,0,1,,0
.58756417,0,1,0,1,,0
.40515277,0,0,0,1,,0
.39786407,0,1,0,1,5,0
1.0882916,0,1,0,0,,0
.44566873,0,0,0,1,,0
.89979027,0,1,0,1,,0
.78144821,0,1,0,0,,0
.47318688,0,1,0,1,,0
.78169861,0,1,0,1,,0
.54342871,0,1,0,0,,0
.69978719,0,1,0,0,15,0
.71290884,1,1,0,1,,0
.19276395,0,0,0,1,,0
.39786407,0,1,0,1,45,0
.64298747,0,1,0,1,,0
.79601022,0,1,0,1,,0
.40851215,0,1,0,1,,0
.66859092,0,1,0,1,,0
.35167548,0,1,0,1,5,0
.55610669,0,0,0,1,,0
.50286413,0,1,0,0,,0
.47318688,0,1,0,1,,0
.3945893,0,1,0,1,0,0
.84603593,0,1,0,1,,0
1.0393751,1,1,1,1,,0
.50664721,0,0,0,0,,0
.49976215,0,1,0,1,,0
.26003086,1,1,0,0,,0
.07724308,1,1,0,1,,0
1.5197517,1,1,1,1,0,0
.51570894,0,1,0,0,15,0
.73998844,0,1,0,0,,0
.99380803,0,1,0,1,15,0
.23044231,0,1,0,1,5,0
.41370148,0,1,0,1,5,0
.77183409,0,1,0,1,,0
.41936639,0,1,0,1,,0
.78144821,0,0,0,0,0,0
.46071262,0,1,0,1,,0
1.0835336,0,1,0,1,,0
1.464906,0,1,0,1,5,0
.66967097,0,0,1,0,5,0
.47871487,0,1,0,1,0,0
.00011342,1,1,1,1,,0
.2330369,0,1,0,1,0,0
.30510774,0,1,0,1,,0
.20864701,0,1,0,0,,0
.83131328,0,1,0,0,,0
.41936639,0,1,0,0,45,0
1.2194288,0,1,0,1,5,0
4.3193789,1,0,0,0,,0
.78378361,0,1,0,1,,0
.3893171,0,1,0,1,,0
.22896685,0,0,0,0,,0
1.0864828,0,1,0,0,,0
.54322954,0,1,0,1,,0
.57727249,1,1,0,0,,0
.50874395,1,1,1,1,,0
.47318688,0,1,0,1,,0
.3912704,0,1,0,1,,0
.44153854,1,1,1,1,,0
.53628144,0,1,0,1,0,0
1.0707049,0,1,0,1,,0
1.2161962,0,1,0,0,0,0
.47318688,0,1,0,1,,0
.67429984,1,1,0,0,,0
.67227726,0,1,0,1,0,0
.34395127,0,1,0,1,,0
.69117043,0,1,0,1,,0
.60845895,0,1,0,1,,0
.81715581,0,1,0,1,,0
.34306427,0,1,0,1,15,0
.467867,0,1,0,1,,0
.65423367,0,1,0,1,,0
.47318688,0,1,0,1,,0
.41872045,0,1,0,1,,0
.67328705,0,1,0,0,,0
.38196476,0,1,0,1,,0
.51062304,0,1,0,1,,0
.39803407,0,1,0,1,90,0
.60799226,1,1,0,0,5,0
.33676582,0,1,0,1,,0
2.0648953,0,1,0,0,0,0
1.6547908,0,1,0,0,,0
.61928847,1,1,0,1,,0
1.1530689,0,0,0,1,45,0
